,champion,gameId,lane,platformId,queue,role_x,season,timestamp,assists,champLevel,combatPlayerScore,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,doubleKills,duration,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,gameid,goldEarned,goldSpent,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,objectivePlayerScore,participantId,pentaKills,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,sightWardsBoughtInGame,statPerk0,statPerk1,statPerk2,team,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,win,id,name,role_y
285,37,3484899897,TOP,NA1,450,DUO_SUPPORT,13,1594016441141,47,18,0,1717,1717,11224,7,1,1280,False,True,True,False,False,False,3484899897,13256,11750,0,3048,3100,3009,3089,1026,0,2052,2,6,0,3,2,430,32699,11460,3968,0,0,10,0,8214,549,6011,0,8226,250,1654,0,8210,0,0,0,8236,48,0,0,8321,3,0,0,8347,0,0,0,8200,8300,8464,2185,12516,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,10,45046,13837,17253,12397,25,0,0,22,5,0,3881,191,768,2,0,0,0,True,37,Sona,Support
286,37,3480060722,NONE,NA1,450,DUO_SUPPORT,13,1593621816375,20,16,0,2899,2899,8353,7,0,1066,False,False,True,False,False,False,3480060722,10511,8935,0,3048,3089,3009,1052,3114,0,2052,1,3,0,2,1,212,23504,7686,12546,0,0,1,0,8214,353,5784,0,8226,250,806,0,8210,0,0,0,8236,24,0,0,8347,0,0,0,8321,1,0,0,8200,8300,3966,1363,4463,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,22,27470,9049,17849,12711,29,0,0,35,5,0,0,0,839,2,0,0,0,True,37,Sona,Support
287,37,3392254426,TOP,NA1,450,DUO_SUPPORT,13,1587844696634,28,18,0,2508,2508,10483,8,0,1214,False,False,False,False,False,False,3392254426,11163,9500,1,3048,3009,1058,3285,1058,0,2052,0,1,0,0,1,224,31632,9821,15235,0,0,1,0,8214,550,8538,0,8226,250,1454,0,8210,0,0,0,8236,48,0,0,8304,5,3,0,8347,0,0,0,8200,8300,3861,1385,5198,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,13,36075,11788,21636,18421,28,0,0,19,5,0,581,581,1203,1,0,0,0,True,37,Sona,Support
288,37,3367255071,NONE,NA1,450,DUO_SUPPORT,13,1586406330155,35,17,0,2345,2345,8039,5,0,1077,False,False,True,False,False,False,3367255071,11439,9550,0,3802,3009,3048,3089,1026,0,2052,1,4,0,2,1,395,22883,6512,8567,0,0,8,0,8214,398,4905,0,8226,250,799,0,8210,0,0,0,8236,24,0,0,8304,5,3,0,8347,0,0,0,8200,8300,4320,856,7225,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,14,27204,7369,15884,15289,28,0,0,19,5,0,0,0,92,2,0,0,0,True,37,Sona,Support
289,37,3362692219,NONE,NA1,450,DUO_SUPPORT,13,1586144927316,38,17,0,1126,1126,8289,4,0,1037,False,False,False,True,True,False,3362692219,10105,6800,1,3048,3089,0,2422,0,0,2052,0,1,0,0,1,248,20841,6598,8927,0,0,6,0,8351,26,0,0,8304,4,3,0,8321,1,0,0,8347,0,0,0,8226,250,1367,0,8210,0,0,0,8300,8200,4376,1188,5181,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,27,25217,7787,14769,16292,21,0,0,89,5,0,0,0,660,0,0,0,0,True,37,Sona,Support
290,37,3360407701,NONE,NA1,450,DUO_SUPPORT,13,1586041022955,27,15,0,3544,3544,5206,3,0,865,False,False,False,True,True,False,3360407701,9103,7600,1,3048,3089,3020,0,0,0,2052,1,2,0,2,1,373,21524,6512,5173,0,0,10,0,8214,300,4294,0,8226,250,750,0,8210,0,0,0,8236,24,0,0,8304,5,0,0,8347,0,0,0,8200,8300,3727,966,4202,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,5,25251,7478,9537,9003,25,0,0,5,5,0,0,0,160,2,0,0,0,True,37,Sona,Support
291,37,3359453006,NONE,NA1,450,DUO_SUPPORT,13,1585978718078,29,16,0,741,741,7797,5,0,1040,False,False,False,False,False,False,3359453006,9798,8250,0,3285,3009,3048,1058,0,0,2052,0,3,0,0,1,231,26206,10601,15065,0,0,2,0,8214,655,7038,0,8226,250,1535,0,8210,0,0,0,8236,24,0,0,8321,2,0,0,8304,5,0,0,8200,8300,5649,2311,1796,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,21,31856,12913,17234,14258,18,0,0,41,5,0,0,0,372,0,0,0,0,False,37,Sona,Support
292,37,3317724212,NONE,NA1,450,DUO_SUPPORT,13,1583615346768,36,16,0,1984,1984,11750,6,0,992,False,False,True,False,False,False,3317724212,10018,9200,0,3048,3158,1058,3029,1058,0,2052,0,2,0,0,1,193,21532,7128,6271,0,0,6,0,8214,288,5398,0,8226,250,686,0,8210,0,0,0,8236,24,0,0,8347,0,0,0,8321,0,0,0,8200,8300,5045,1142,12709,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,4,32933,8270,19377,15216,24,0,0,17,5,0,6355,0,397,1,0,0,0,True,37,Sona,Support
293,37,3315739987,NONE,NA1,450,DUO_SUPPORT,13,1583440392244,30,17,0,1786,1786,6695,4,0,1003,False,False,True,False,True,False,3315739987,10080,9385,1,3089,3158,3048,1058,1052,0,2052,0,4,0,0,1,336,26075,9681,12344,0,0,8,0,8214,598,4546,0,8226,250,1202,0,8210,0,0,0,8236,24,0,0,8321,2,0,0,8347,0,0,0,8200,8300,4728,1045,1997,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,22,30803,10726,14541,14540,27,0,0,24,5,0,0,0,200,2,0,0,0,True,37,Sona,Support
294,37,3308250452,NONE,NA1,450,DUO_SUPPORT,13,1582755996673,39,18,0,587,587,16561,9,0,1106,False,False,False,False,True,False,3308250452,10926,9650,0,3048,3089,3158,3010,1026,0,2052,0,3,0,0,1,204,24090,10581,6520,0,0,6,0,8214,559,7145,0,8226,250,790,0,8210,0,0,0,8236,48,0,0,8321,2,0,0,8347,0,0,0,8200,8300,3817,1187,16184,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,17,27908,11768,24744,15800,25,0,0,33,5,0,0,0,2039,0,0,0,0,True,37,Sona,Support
295,37,3306570039,NONE,NA1,450,DUO_SUPPORT,13,1582586362441,27,13,0,1052,1052,3589,2,0,752,False,False,True,False,True,False,3306570039,8155,4100,0,3073,3802,3158,3057,0,0,2052,1,3,0,3,1,256,9251,3947,6521,0,0,1,0,8214,239,2724,0,8226,250,656,0,8210,0,0,0,8236,24,0,0,8347,0,0,0,8321,1,0,0,8200,8300,3022,1075,2772,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,12,12273,5022,9527,9957,17,0,0,19,5,0,0,0,233,0,0,0,0,True,37,Sona,Support
296,37,3290317819,NONE,NA1,450,DUO_SUPPORT,13,1581198042934,29,15,0,1511,1511,4747,4,0,916,False,False,False,True,False,False,3290317819,9675,7650,1,3048,3158,3504,1058,0,0,2052,2,4,0,2,1,310,16750,4746,3176,0,0,3,0,8214,431,3223,0,8226,250,909,0,8210,20,0,0,8236,24,0,0,8321,1,0,0,8347,0,0,0,8200,8300,5877,1117,5406,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,5,22634,5870,8775,7353,23,0,0,13,5,0,5,5,192,2,0,0,0,True,37,Sona,Support
297,37,3052485211,NONE,NA1,450,DUO_SUPPORT,13,1558980259996,25,16,0,1972,1972,11978,7,0,1065,False,False,False,True,True,False,3052485211,10488,8650,1,3048,3100,3158,1058,0,0,2052,0,4,0,0,1,216,23796,10571,14659,0,0,8,0,8214,423,3615,0,8226,250,758,0,8210,20,0,0,8236,24,0,0,8347,0,0,0,8321,2,0,0,8200,8300,4632,1514,6036,0,1,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,15,28428,12086,21304,16509,23,0,0,148,5,0,0,0,607,1,0,0,0,True,37,Sona,Support
298,37,3050102773,NONE,NA1,450,DUO_SUPPORT,13,1558720319155,39,16,0,2347,2347,8045,6,0,1025,False,False,True,False,True,False,3050102773,9924,8650,0,3048,1058,3158,3100,0,0,2052,0,2,0,0,1,230,21934,10209,10356,0,0,5,0,8214,728,1519,0,8226,250,654,0,8210,20,0,0,8237,405,0,0,8347,0,0,0,8321,1,0,0,8200,8300,4717,2004,5551,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,16,26652,12213,16004,8713,23,0,0,42,5,0,0,0,96,1,0,0,0,True,37,Sona,Support
299,37,3024274993,NONE,NA1,450,DUO_SUPPORT,13,1555700601872,39,18,0,1715,1715,8620,4,1,984,False,False,False,True,True,False,3024274993,10492,7735,1,3048,3114,3158,1058,1058,1052,2052,1,4,0,3,3,195,21112,9071,6667,0,0,5,0,8214,427,3655,0,8226,250,981,0,8210,20,0,0,8237,309,0,0,8304,4,0,0,8347,0,0,0,8200,8300,5501,1403,7547,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,8,27232,11092,15609,13671,24,0,0,16,5,1,617,617,1393,0,0,0,0,True,37,Sona,Support
300,37,3015795995,NONE,NA1,450,DUO_SUPPORT,13,1554647912336,26,15,0,1307,1307,6253,6,0,941,False,False,True,False,False,False,3015795995,9749,7550,0,3048,3158,3100,0,0,0,2052,0,4,0,0,1,252,19544,7180,6927,0,0,2,0,8214,324,2016,0,8226,250,694,0,8210,20,0,0,8236,24,0,0,8347,0,0,0,8321,1,0,0,8200,8300,5197,1252,6004,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,13,31796,8433,13008,7237,28,0,0,20,6,0,7055,0,77,1,0,0,0,True,37,Sona,Support
301,74,3523118473,MID,NA1,450,DUO_SUPPORT,13,1596688676855,29,18,0,1174,1174,13009,14,1,1578,False,False,False,False,False,False,3523118473,15132,13850,0,3285,3151,3157,3116,1026,3020,2052,1,8,0,2,2,237,111085,40454,17959,0,0,10,0,8229,3096,0,0,8226,250,471,0,8210,0,0,0,8237,932,0,0,8014,905,0,0,8009,2588,500,0,8200,8000,2594,461,13273,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,200,37,113679,40915,31333,918,68,0,0,426,1,0,0,0,100,0,0,0,0,False,74,Heimerdinger,Mage
302,74,3518700048,NONE,NA1,450,DUO_SUPPORT,13,1596385637701,17,14,0,168,168,2879,6,1,865,False,False,False,False,False,False,3518700048,9760,9685,0,3285,3020,3089,1052,1026,1028,2052,3,8,0,3,2,261,44078,20715,4219,0,0,5,0,8214,1580,0,0,8226,250,613,0,8210,0,0,0,8237,520,0,0,8347,0,0,0,8321,3,0,0,8200,8300,1840,995,5051,0,0,0,0,0,0,0,0,0,0,0,0,5008.0,5008.0,5001.0,100,18,46319,22110,10045,295,39,0,0,96,1,0,399,399,774,0,0,0,0,False,74,Heimerdinger,Mage
303,74,3490980708,BOTTOM,NA1,450,SOLO,13,1594501936084,25,18,0,1942,1942,6291,6,0,1301,False,False,True,False,True,False,3490980708,13481,11435,0,3285,3020,3151,3089,1052,0,2052,2,7,0,2,1,350,88028,31757,13463,0,0,10,0,8229,2912,0,0,8226,250,548,0,8210,0,0,0,8236,48,0,0,8138,30,0,0,8135,3630,5,0,8200,8100,3474,488,5192,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,200,30,95622,32246,18685,5584,79,0,0,159,3,0,4120,0,29,0,0,0,0,True,74,Heimerdinger,Mage
304,67,3523110288,TOP,NA1,450,DUO_SUPPORT,13,1596685753358,28,18,0,1625,1625,19926,13,2,1535,False,False,False,False,False,False,3523110288,15674,13250,0,1038,3006,3153,3124,1053,3085,2052,3,11,451,3,3,174,1934,779,24711,0,0,1,0,8008,2,50,0,9111,807,390,0,9103,13,20,0,8014,836,0,0,8143,841,0,0,8135,4380,5,0,8000,8100,65653,27977,14677,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,10,93371,45905,39753,7208,53,0,0,13,1,1,25783,17148,365,1,0,0,0,False,67,Vayne,Marksman
305,67,3521481012,NONE,NA1,450,DUO_SUPPORT,13,1596578875330,6,13,0,163,163,5000,5,1,830,False,False,False,False,False,False,3521481012,9486,9400,0,3006,3124,3046,3144,1043,0,2052,2,6,256,2,2,429,1892,446,1080,0,0,3,0,8005,909,606,303,9111,333,120,0,9104,11,50,0,8014,225,0,0,8139,424,0,0,8135,824,4,0,8000,8100,23125,7505,9316,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,5,33498,10530,10679,2796,39,0,0,5,4,0,8480,2578,282,0,0,0,0,False,67,Vayne,Marksman
306,67,3519895323,NONE,NA1,450,DUO_SUPPORT,13,1596482472197,22,16,0,1641,1641,7982,6,1,1075,False,False,False,False,False,True,3519895323,11494,10800,1,3072,3006,3085,3087,1018,0,2052,2,7,353,3,2,367,682,367,10726,0,0,1,0,8005,1282,799,482,9111,436,290,0,9104,6,0,0,8014,375,0,0,8139,805,0,0,8135,1240,5,0,8000,8100,42320,9761,6921,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,8,50293,13477,17812,3997,53,0,0,9,4,0,7290,3349,164,1,0,0,0,False,67,Vayne,Marksman
307,67,3488247033,TOP,NA1,450,DUO_SUPPORT,13,1594275351188,25,18,0,1812,1812,19323,12,1,1786,False,False,False,False,False,False,3488247033,19666,16300,1,3072,3006,3389,3087,3124,1053,2052,3,16,671,5,2,289,23067,3321,13725,0,0,1,0,8005,2291,1076,1215,9111,766,410,0,9104,10,10,0,8014,886,0,0,8139,1215,0,0,8135,2411,5,0,8000,8100,100616,20373,16807,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,100,8,158264,33696,30708,6988,103,0,0,14,4,0,34579,10001,175,2,0,0,0,True,67,Vayne,Marksman
308,67,3483120426,NONE,NA1,450,DUO_SUPPORT,13,1593882817621,21,18,0,1947,1947,8040,7,0,1159,False,True,False,False,True,False,3483120426,12635,9550,0,3153,3006,3046,1038,1053,1036,2052,3,8,531,2,1,195,911,749,13864,0,0,3,0,8005,1605,1121,484,9111,878,290,0,9104,8,10,0,8014,637,0,0,8139,1109,0,0,8135,2595,5,0,8000,8100,44631,19265,5761,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,100,8,55490,28818,20131,6044,36,0,0,8,4,0,9946,8802,505,0,0,0,0,True,67,Vayne,Marksman
309,67,3035801307,NONE,NA1,450,DUO_SUPPORT,13,1557095544651,24,18,0,2718,2718,4732,4,1,1071,False,False,True,False,False,False,3035801307,12108,9450,0,1053,3006,1038,3031,3046,0,2052,2,10,617,5,2,276,0,0,10415,0,0,5,0,8005,1984,1067,916,9111,766,340,0,9104,6,0,0,8014,703,0,0,8139,1067,0,0,8135,923,5,0,8000,8100,42890,19665,2740,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,11,49128,25237,13155,4604,37,0,0,12,4,0,6238,5571,0,1,0,0,0,True,67,Vayne,Marksman
310,67,3019958105,NONE,NA1,450,DUO_SUPPORT,13,1555185197105,8,15,0,715,715,6502,9,2,923,False,False,False,False,False,False,3019958105,10694,9850,0,1053,3006,3087,3031,1038,1036,2052,3,9,342,2,2,147,9505,1172,13567,0,0,1,0,8005,1228,542,685,9111,242,170,0,9104,9,20,0,8014,310,0,0,8139,905,0,0,8135,1353,5,0,8000,8100,28256,9729,4387,0,1,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,8,41312,12589,18322,3846,40,0,0,51,3,0,3550,1687,367,0,0,0,0,False,67,Vayne,Marksman
311,67,3019294639,NONE,NA1,450,DUO_SUPPORT,13,1555096769963,9,11,0,0,0,4868,9,0,695,False,False,False,False,False,False,3019294639,6696,6400,0,3031,3006,2015,3086,0,0,2052,0,3,392,0,1,136,106,56,3689,0,0,6,0,8005,455,348,106,9111,140,120,0,9104,9,40,0,8014,160,0,0,8138,18,0,0,8135,311,5,0,8000,8100,13473,6199,7951,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,200,2,14305,6881,11962,1561,17,0,0,2,3,0,725,625,321,0,0,0,0,False,67,Vayne,Marksman
312,15,3522937826,NONE,NA1,450,DUO_SUPPORT,13,1596678147213,17,16,0,1100,1100,9158,7,0,1000,False,False,False,False,False,False,3522937826,10140,9500,0,3184,3006,3046,3087,1038,1018,2052,1,3,309,2,1,245,3187,762,15199,0,0,5,0,8008,2,0,0,9111,619,200,0,9103,13,50,0,8014,216,0,0,8139,825,0,0,8135,1375,5,0,8000,8100,55527,10980,3719,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,0,58714,11743,19525,3276,59,0,0,0,1,0,0,0,607,1,0,0,0,False,15,Sivir,Marksman
313,15,3521466528,NONE,NA1,450,DUO_SUPPORT,13,1596581241197,20,12,0,1830,1830,2397,4,0,680,False,False,True,False,False,False,3521466528,7745,7200,0,1038,3006,3046,3086,2015,0,2052,1,4,253,3,1,185,196,155,2056,0,0,2,0,8008,1,20,0,9111,172,240,0,9104,7,0,0,8014,187,0,0,8139,520,0,0,8135,272,5,0,8000,8100,31571,6611,4633,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,0,35037,6766,6798,1729,39,0,0,3,4,0,3270,0,108,1,0,0,0,True,15,Sivir,Marksman
314,15,3506729890,NONE,NA1,450,DUO,13,1595607377924,25,17,0,3611,3611,9336,8,2,1104,False,False,False,False,True,False,3506729890,12709,11900,0,3508,3006,3153,3072,1042,1042,2052,3,10,521,3,2,223,1242,815,6180,0,0,4,0,8008,2,20,0,9111,635,350,0,9104,7,10,0,8014,882,0,0,8210,0,0,0,8226,250,564,0,8000,8200,82146,29914,13873,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,0,83389,30730,20785,2508,66,0,0,0,4,0,0,0,730,3,0,0,0,True,15,Sivir,Marksman
315,15,3503846176,TOP,NA1,450,DUO,13,1595434810569,16,18,0,1208,1208,10681,7,0,1330,False,False,False,False,False,False,3503846176,13310,11750,0,3508,3006,3031,3046,1053,1036,2052,1,3,609,2,1,429,0,0,8024,0,0,9,0,8008,2,50,0,9111,645,190,0,9104,12,50,0,8014,282,0,0,8139,1778,0,0,8135,1770,5,0,8000,8100,98372,17643,12219,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,0,101371,17772,20350,7505,102,0,0,0,3,0,2998,128,106,0,0,0,0,False,15,Sivir,Marksman
316,15,3499994210,MID,NA1,450,DUO_SUPPORT,13,1595181321958,38,18,0,2816,2816,18561,8,2,1388,False,False,False,False,False,False,3499994210,17838,14900,1,3153,3006,3072,3046,3087,1038,2052,6,14,569,2,2,302,1021,269,19710,0,0,8,0,8005,2767,1420,1347,9111,1470,520,0,9104,3,50,0,8014,965,0,0,8139,1595,0,0,8135,2884,5,0,8000,8100,121299,34233,10487,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,0,123024,35206,30900,8100,88,0,0,4,1,0,702,702,702,2,0,0,0,True,15,Sivir,Marksman
317,15,3497275264,NONE,NA1,450,DUO_SUPPORT,13,1594962951454,16,15,0,1655,1655,6613,10,1,958,False,False,False,False,False,False,3497275264,10453,9550,0,3508,3006,3087,1053,1038,1036,2052,2,7,333,2,2,173,6801,1311,9745,0,0,1,0,8008,1,50,0,9111,451,230,0,9104,9,50,0,8014,600,0,0,8139,974,0,0,8135,1300,5,0,8000,8100,57674,20866,8638,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,0,64652,22354,19833,3925,36,0,0,0,4,0,176,176,1450,0,0,0,0,False,15,Sivir,Marksman
318,15,3481186685,NONE,NA1,450,DUO_SUPPORT,13,1593732172823,23,18,0,961,961,7147,7,1,1129,False,False,True,False,True,False,3481186685,13252,13700,0,3508,3006,3031,3072,3086,1042,2052,4,12,655,3,2,315,343,122,11510,0,0,9,0,8008,2,20,0,8009,3136,500,0,9104,8,0,0,8014,773,0,0,8139,1532,0,0,8135,2039,5,0,8000,8100,88108,24677,6046,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,200,0,88451,24799,18180,5368,74,0,0,34,5,0,0,0,623,0,0,0,0,True,15,Sivir,Marksman
319,15,3371620229,NONE,NA1,450,DUO,13,1586646717222,22,17,0,2987,2987,7154,6,1,937,False,True,True,False,False,False,3371620229,11541,8900,0,3072,3006,2015,3046,1043,0,2052,3,10,352,3,2,170,908,566,13089,0,0,1,0,8008,2,20,0,9111,912,320,0,9103,10,50,0,8014,497,0,0,8139,967,0,0,8135,1224,5,0,8000,8100,70079,22016,3118,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,100,0,76732,22582,16689,4834,68,0,0,0,4,0,5745,0,481,2,0,0,0,True,15,Sivir,Marksman
320,15,3370720586,TOP,NA1,450,DUO_SUPPORT,13,1586584104199,37,18,0,3139,3139,9998,8,0,1263,False,False,True,False,False,True,3370720586,13455,12600,0,3508,3031,3006,3046,1053,1038,2052,3,7,541,2,1,206,0,0,7336,0,0,4,0,8008,2,10,0,8009,3637,500,0,9103,10,20,0,8014,541,0,0,8139,1399,0,0,8135,1410,5,0,8000,8100,82151,18171,12347,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5002.0,100,0,82151,18171,20026,5627,64,0,0,0,3,0,0,0,342,3,0,0,0,True,15,Sivir,Marksman
321,15,3317439392,TOP,NA1,450,DUO_SUPPORT,13,1583593108197,32,18,0,1884,1884,10469,13,0,1204,False,False,False,False,False,False,3317439392,13520,13200,0,3087,3006,3031,3072,3046,0,2052,2,7,578,2,1,134,12912,2284,17817,0,0,1,0,8008,2,30,0,9111,891,390,0,9104,6,30,0,8014,661,0,0,8139,1257,0,0,8135,3138,5,0,8000,8100,113762,20223,9429,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,0,126675,22507,27813,7085,107,0,0,0,3,0,0,0,566,0,0,0,0,False,15,Sivir,Marksman
322,15,3310044606,NONE,NA1,450,DUO_SUPPORT,13,1582928126333,6,11,0,0,0,5404,8,0,729,False,False,False,False,False,False,3310044606,6801,6250,0,3072,3006,3140,1036,0,0,2052,0,1,0,0,1,107,0,0,8646,0,0,7,0,8008,1,10,0,9111,191,70,0,9104,0,0,0,8014,103,0,0,8139,685,0,0,8135,391,4,0,8000,8100,32787,6096,3888,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,0,38422,6096,12880,2555,40,0,0,0,4,0,5635,0,346,0,0,0,0,False,15,Sivir,Marksman
323,15,3284690468,TOP,NA1,450,DUO_SUPPORT,13,1580697835592,25,18,0,1486,1486,14640,11,1,1655,False,False,False,False,False,False,3284690468,18706,16650,2,3006,3031,3153,3087,3072,3035,2052,5,12,739,3,2,312,9072,1494,25995,0,0,3,0,8005,2622,1029,1593,9111,938,370,0,9104,11,20,0,8017,3907,0,0,8139,1768,0,0,8138,18,0,0,8000,8100,194783,41915,7256,0,0,0,0,0,1,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,1,203855,43410,34488,7074,161,0,0,6,5,0,0,0,1237,0,0,0,0,True,15,Sivir,Marksman
324,15,3056404077,NONE,NA1,450,DUO,13,1559419543969,27,18,0,3040,3040,6981,7,5,1099,False,False,False,False,True,False,3056404077,14512,12000,0,3031,3006,3087,3046,1053,1038,2052,5,18,526,4,3,183,9799,1872,11372,0,0,5,0,8008,2,30,0,9111,1044,450,0,9103,6,10,0,8014,770,0,0,8139,1190,0,0,8135,2202,5,0,8000,8100,93229,27050,6135,0,1,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,0,103029,28922,18646,4976,95,0,0,0,1,1,0,0,1138,2,0,0,0,True,15,Sivir,Marksman
325,15,3054149966,TOP,NA1,450,SOLO,13,1559166766493,29,18,0,2879,2879,11097,8,1,1383,False,False,False,True,False,True,3054149966,15764,14400,1,3031,3006,3087,3072,3046,3133,2052,2,10,667,3,2,285,16860,3145,12932,0,0,1,0,8008,3,0,0,9111,645,390,0,9103,10,0,0,8014,907,0,0,8139,1654,0,0,8138,18,0,0,8000,8100,132174,37892,5363,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,0,153300,41037,21440,5003,130,0,0,0,4,0,4265,0,3144,2,0,0,0,True,15,Sivir,Marksman
326,15,3050562040,NONE,NA1,450,DUO_SUPPORT,13,1558761187967,21,15,0,699,699,6835,10,1,972,False,False,False,False,True,False,3050562040,11088,11100,0,3031,3087,1053,3046,1036,3006,2052,2,5,425,2,2,140,9746,1401,10586,0,0,7,0,8008,1,50,0,9111,544,260,0,9103,8,40,0,8014,315,0,0,8345,4,0,0,8304,4,0,0,8000,8300,69189,19549,6799,0,0,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,200,0,78935,20950,17784,2015,87,0,0,0,3,0,0,0,399,0,0,0,0,False,15,Sivir,Marksman
327,15,3016068245,TOP,NA1,450,DUO,13,1554678792741,25,18,0,1008,1008,8584,11,3,1270,False,False,False,False,False,False,3016068245,14813,14600,0,3006,3087,3031,3036,3072,3086,2052,3,11,708,3,2,196,15602,2199,15313,0,0,5,0,8128,1322,27,525,8139,1510,0,0,8138,18,0,0,8135,3011,5,0,9103,9,40,0,8014,611,0,0,8100,8000,120455,27789,8390,0,1,0,0,0,0,0,0,0,0,0,0,5005.0,5008.0,5001.0,100,0,136057,29989,25302,4267,123,0,0,33,1,0,0,0,1597,1,0,0,0,False,15,Sivir,Marksman
328,15,2961608412,NONE,NA1,450,DUO,13,1548535116570,16,17,0,2570,2570,7675,9,3,1134,False,False,False,True,False,False,2961608412,14798,14100,1,3095,3006,3087,3508,3031,1053,2052,4,12,651,3,2,252,11076,2255,8635,0,0,1,0,8008,2,20,0,9111,1278,560,0,9104,5,30,0,8017,1214,0,0,8139,1489,0,0,8138,18,0,0,8000,8100,127143,35197,9384,0,0,0,0,0,0,0,0,0,0,0,0,5007.0,5008.0,5001.0,100,0,155158,37892,18234,2973,123,0,0,0,1,0,16939,439,214,0,0,0,0,False,15,Sivir,Marksman
